Task ID,Occupation,Task,User ID,Age,Self-reported Expertise,Automation Desire Rating,Core Skill Rating,Job Security Rating,Enjoyment Rating,Income_Cleaned,LLM_Familiarity_Cleaned,LLM_Familiarity_Dummy,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Generation
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,d5dfd67c-40ca-418a-8d2b-0351aab61f5b,20,Expert,5,5,2,3,,3.0,0.0,101190.0,318570.0,"['Monitoring Processes, Materials, or Surroundings']",1,2,4,3,3,Gen Z
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",d5dfd67c-40ca-418a-8d2b-0351aab61f5b,20,Novice,4,4,4,4,,3.0,0.0,101190.0,318570.0,['Repairing and Maintaining Mechanical Equipment'],3,2,3,4,4,Gen Z
19004,Computer Network Support Specialists,Back up network data.,5f853e7c-b53e-4668-99ac-e896bbabc009,29,Novice,5,4,5,5,,3.0,0.0,79610.0,146450.0,['Working with Computers'],3,3,3,3,3,Millennials
19003,Computer Network Support Specialists,Analyze and report computer network security breaches or attempted breaches.,5f853e7c-b53e-4668-99ac-e896bbabc009,29,Expert,4,4,4,4,,3.0,0.0,79610.0,146450.0,['Analyzing Data or Information'],3,3,3,3,1,Millennials
1300,Database Administrators,"Test programs or databases, correct errors, and make necessary modifications.",cf444107-d6c9-4d66-b4cd-214c79b241ac,18,Average,3,2,3,3,45000.0,3.0,0.0,107440.0,73180.0,"['Judging the Qualities of Objects, Services, or People', 'Thinking Creatively']",3,2,3,2,3,Gen Z
1314,Database Administrators,"Review workflow charts developed by programmer analyst to understand tasks computer will perform, such as updating records.",cf444107-d6c9-4d66-b4cd-214c79b241ac,18,Expert,4,4,4,4,45000.0,3.0,0.0,107440.0,73180.0,['Getting Information'],4,4,3,4,3,Gen Z
14686,Computer Systems Engineers/Architects,"Research, test, or verify proper functioning of software patches and fixes.",f3de2064-b6ee-48d8-93d3-b8a0d1fda314,43,Expert,5,5,1,3,125500.0,4.0,1.0,85700.0,154540.0,"['Getting Information', 'Inspecting Equipment, Structures, or Materials']",1,1,2,5,2,Millennials
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,f3de2064-b6ee-48d8-93d3-b8a0d1fda314,43,Novice,4,5,1,4,125500.0,4.0,1.0,85700.0,154540.0,['Providing Consultation and Advice to Others'],1,1,5,5,3,Millennials
14683,Computer Systems Engineers/Architects,Design and conduct hardware or software tests.,f3de2064-b6ee-48d8-93d3-b8a0d1fda314,43,Expert,5,5,1,2,125500.0,4.0,1.0,85700.0,154540.0,"['Inspecting Equipment, Structures, or Materials']",1,1,2,5,2,Millennials
1317,Network and Computer Systems Administrators,Perform data backups and disaster recovery operations.,efca99fb-9e74-45f9-9ddf-4ae0a1280c26,39,Expert,3,3,2,4,125500.0,4.0,1.0,101190.0,318570.0,['Working with Computers'],2,3,3,5,4,Millennials
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,efca99fb-9e74-45f9-9ddf-4ae0a1280c26,39,Expert,2,5,3,4,125500.0,4.0,1.0,101190.0,318570.0,"['Monitoring Processes, Materials, or Surroundings']",1,3,4,4,4,Millennials
11405,Data Entry Keyers,"Locate and correct data entry errors, or report them to supervisors.",9b4c3e82-226c-42af-becc-31cf10133cf0,31,Average,4,2,3,2,73000.0,3.0,0.0,42070.0,135280.0,"['Processing Information', 'Communicating with Supervisors, Peers, or Subordinates']",1,1,3,1,2,Millennials
11403,Data Entry Keyers,"Compare data with source documents, or re-enter data in verification format to detect errors.",9b4c3e82-226c-42af-becc-31cf10133cf0,31,Average,1,2,1,3,73000.0,3.0,0.0,42070.0,135280.0,"['Processing Information', 'Working with Computers']",2,1,1,3,1,Millennials
11404,Data Entry Keyers,Store completed documents in appropriate locations.,9b4c3e82-226c-42af-becc-31cf10133cf0,31,Average,5,2,2,1,73000.0,3.0,0.0,42070.0,135280.0,['Handling and Moving Objects'],2,1,2,3,1,Millennials
11405,Data Entry Keyers,"Locate and correct data entry errors, or report them to supervisors.",b2b0fe19-0559-4e14-8625-bcf793297d10,41,Expert,2,4,5,4,,4.0,1.0,42070.0,135280.0,"['Processing Information', 'Communicating with Supervisors, Peers, or Subordinates']",1,2,2,3,4,Millennials
11402,Data Entry Keyers,"Compile, sort, and verify the accuracy of data before it is entered.",b2b0fe19-0559-4e14-8625-bcf793297d10,41,Expert,2,4,3,4,,4.0,1.0,42070.0,135280.0,['Processing Information'],1,2,4,4,4,Millennials
11403,Data Entry Keyers,"Compare data with source documents, or re-enter data in verification format to detect errors.",b2b0fe19-0559-4e14-8625-bcf793297d10,41,Expert,2,4,4,4,,4.0,1.0,42070.0,135280.0,"['Processing Information', 'Working with Computers']",1,2,4,4,4,Millennials
11401,Data Entry Keyers,"Read source documents such as canceled checks, sales reports, or bills, and enter data in specific data fields or onto tapes or disks for subsequent entry, using keyboards or scanners.",b2b0fe19-0559-4e14-8625-bcf793297d10,41,Expert,2,3,4,4,,4.0,1.0,42070.0,135280.0,['Working with Computers'],3,2,4,4,4,Millennials
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",0d584f8a-c33c-4789-a23b-0e390b631e5b,50,Average,5,2,1,1,,3.0,0.0,85700.0,154540.0,['Analyzing Data or Information'],1,4,1,3,2,Gen X+
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",0d584f8a-c33c-4789-a23b-0e390b631e5b,50,Expert,3,4,1,3,,3.0,0.0,85700.0,154540.0,['Documenting/Recording Information'],1,4,3,4,4,Gen X+
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,0d584f8a-c33c-4789-a23b-0e390b631e5b,50,Expert,3,3,1,3,,3.0,0.0,85700.0,154540.0,"['Developing Objectives and Strategies', 'Communicating with Supervisors, Peers, or Subordinates']",1,3,3,3,4,Gen X+
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",0c07f7d7-f369-4133-811a-d3d63a075dce,29,Expert,3,4,2,3,125500.0,4.0,1.0,85700.0,154540.0,"['Processing Information', 'Working with Computers']",1,1,2,2,2,Millennials
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",0c07f7d7-f369-4133-811a-d3d63a075dce,29,Expert,3,2,3,3,125500.0,4.0,1.0,85700.0,154540.0,['Analyzing Data or Information'],1,1,2,2,2,Millennials
16279,Clinical Data Managers,Monitor work productivity or quality to ensure compliance with standard operating procedures.,0c07f7d7-f369-4133-811a-d3d63a075dce,29,Average,4,2,2,3,125500.0,4.0,1.0,85700.0,154540.0,"['Monitoring Processes, Materials, or Surroundings']",1,2,3,2,1,Millennials
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",0c07f7d7-f369-4133-811a-d3d63a075dce,29,Average,3,4,4,3,125500.0,4.0,1.0,85700.0,154540.0,['Documenting/Recording Information'],2,2,3,3,2,Millennials
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,0c07f7d7-f369-4133-811a-d3d63a075dce,29,Average,3,3,3,3,125500.0,4.0,1.0,85700.0,154540.0,['Analyzing Data or Information'],1,3,3,3,3,Millennials
16274,Clinical Data Managers,"Track the flow of work forms, including in-house data flow or electronic forms transfer.",0c07f7d7-f369-4133-811a-d3d63a075dce,29,Average,3,1,4,2,125500.0,4.0,1.0,85700.0,154540.0,['Getting Information'],1,2,2,2,1,Millennials
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",bb5b9b6e-1289-4841-a6c5-10eec21d3296,25,Novice,3,3,2,3,73000.0,3.0,0.0,111960.0,497800.0,['Analyzing Data or Information'],1,3,2,3,2,Gen Z
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,f60eb05b-707d-4eae-9f96-75e24fbbccbc,100,Expert,3,5,1,4,,4.0,1.0,85700.0,154540.0,['Analyzing Data or Information'],1,3,4,5,4,Gen X+
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",f60eb05b-707d-4eae-9f96-75e24fbbccbc,100,Expert,3,4,1,4,,4.0,1.0,85700.0,154540.0,['Documenting/Recording Information'],2,3,3,3,4,Gen X+
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,313e5824-1b30-4ce0-85b7-a76fa19a2320,24,Expert,2,5,3,3,73000.0,4.0,1.0,85700.0,154540.0,['Analyzing Data or Information'],3,2,2,4,2,Gen Z
16270,Clinical Data Managers,Develop technical specifications for data management programming and communicate needs to information technology staff.,313e5824-1b30-4ce0-85b7-a76fa19a2320,24,Novice,2,2,2,2,73000.0,4.0,1.0,85700.0,154540.0,"['Developing Objectives and Strategies', 'Communicating with Supervisors, Peers, or Subordinates']",2,4,3,3,3,Gen Z
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",f60eb05b-707d-4eae-9f96-75e24fbbccbc,100,Expert,4,3,1,4,,4.0,1.0,85700.0,154540.0,"['Processing Information', 'Working with Computers']",1,2,2,2,3,Gen X+
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",313e5824-1b30-4ce0-85b7-a76fa19a2320,24,Average,3,4,4,3,73000.0,4.0,1.0,85700.0,154540.0,['Documenting/Recording Information'],3,1,2,2,2,Gen Z
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",62dafc20-4ac4-459c-b261-58430acc0855,54,Expert,4,3,1,4,,4.0,1.0,85700.0,154540.0,"['Processing Information', 'Working with Computers']",2,3,1,3,2,Gen X+
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,62dafc20-4ac4-459c-b261-58430acc0855,54,Expert,4,2,3,3,,4.0,1.0,85700.0,154540.0,['Analyzing Data or Information'],1,3,3,3,4,Gen X+
16274,Clinical Data Managers,"Track the flow of work forms, including in-house data flow or electronic forms transfer.",62dafc20-4ac4-459c-b261-58430acc0855,54,Expert,4,3,4,4,,4.0,1.0,85700.0,154540.0,['Getting Information'],2,3,3,3,3,Gen X+
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Expert,2,5,1,5,73000.0,4.0,1.0,101190.0,318570.0,['Repairing and Maintaining Mechanical Equipment'],4,5,3,4,2,Millennials
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Expert,2,5,1,4,73000.0,4.0,1.0,101190.0,318570.0,['Working with Computers'],1,1,2,5,1,Millennials
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Average,3,1,1,2,73000.0,4.0,1.0,101190.0,318570.0,"['Monitoring Processes, Materials, or Surroundings']",1,1,3,4,2,Millennials
1317,Network and Computer Systems Administrators,Perform data backups and disaster recovery operations.,c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Expert,3,5,1,3,73000.0,4.0,1.0,101190.0,318570.0,['Working with Computers'],1,3,2,5,3,Millennials
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Expert,1,2,1,2,73000.0,4.0,1.0,101190.0,318570.0,"['Monitoring Processes, Materials, or Surroundings']",1,1,2,4,2,Millennials
1319,Network and Computer Systems Administrators,"Plan, coordinate, and implement network security measures to protect data, software, and hardware.",c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Expert,1,3,1,2,73000.0,4.0,1.0,101190.0,318570.0,"['Developing Objectives and Strategies', 'Working with Computers']",1,2,3,5,5,Millennials
1323,Network and Computer Systems Administrators,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Novice,1,2,1,2,73000.0,4.0,1.0,101190.0,318570.0,"['Analyzing Data or Information', 'Making Decisions and Solving Problems', 'Providing Consultation and Advice to Others']",3,4,3,2,4,Millennials
1321,Network and Computer Systems Administrators,"Perform routine network startup and shutdown procedures, and maintain control records.",c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Expert,3,2,2,2,73000.0,4.0,1.0,101190.0,318570.0,"['Repairing and Maintaining Mechanical Equipment', 'Documenting/Recording Information']",1,2,1,3,2,Millennials
14640,Software Quality Assurance Analysts and Testers,"Develop testing programs that address areas such as database impacts, software scenarios, regression testing, negative testing, error or bug retests, or usability.",0ce39a58-e630-4732-80b0-8ade15d663e7,18,Average,4,2,2,3,,4.0,1.0,110260.0,199800.0,['Developing Objectives and Strategies'],2,2,3,3,2,Gen Z
14653,Software Quality Assurance Analysts and Testers,Provide feedback and recommendations to developers on software usability and functionality.,0ce39a58-e630-4732-80b0-8ade15d663e7,18,Average,4,3,2,3,,4.0,1.0,110260.0,199800.0,['Providing Consultation and Advice to Others'],3,4,3,4,2,Gen Z
14643,Software Quality Assurance Analysts and Testers,Monitor bug resolution efforts and track successes.,0ce39a58-e630-4732-80b0-8ade15d663e7,18,Novice,4,3,3,3,,4.0,1.0,110260.0,199800.0,"['Monitoring Processes, Materials, or Surroundings', 'Documenting/Recording Information']",2,2,2,2,2,Gen Z
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Expert,1,3,1,3,73000.0,4.0,1.0,101190.0,318570.0,['Analyzing Data or Information'],4,3,2,1,4,Millennials
1322,Network and Computer Systems Administrators,"Design, configure, and test computer hardware, networking software and operating system software.",c8cd6dc3-4055-4038-aefd-95682a074fa7,31,Expert,3,2,1,3,73000.0,4.0,1.0,101190.0,318570.0,"['Inspecting Equipment, Structures, or Materials', 'Thinking Creatively']",1,2,1,4,2,Millennials
14641,Software Quality Assurance Analysts and Testers,"Document software defects, using a bug tracking system, and report defects to software developers.",0ce39a58-e630-4732-80b0-8ade15d663e7,18,Average,3,4,3,4,,4.0,1.0,110260.0,199800.0,"['Processing Information', 'Communicating with Supervisors, Peers, or Subordinates']",3,4,3,3,3,Gen Z
14638,Software Quality Assurance Analysts and Testers,"Design test plans, scenarios, scripts, or procedures.",0ce39a58-e630-4732-80b0-8ade15d663e7,18,Novice,4,4,3,2,,4.0,1.0,110260.0,199800.0,['Developing Objectives and Strategies'],2,2,4,4,2,Gen Z
14649,Software Quality Assurance Analysts and Testers,"Develop or specify standards, methods, or procedures to determine product quality or release readiness.",0ce39a58-e630-4732-80b0-8ade15d663e7,18,Average,4,3,2,2,,4.0,1.0,110260.0,199800.0,['Thinking Creatively'],3,4,3,4,2,Gen Z
14647,Software Quality Assurance Analysts and Testers,"Review software documentation to ensure technical accuracy, compliance, or completeness, or to mitigate risks.",0ce39a58-e630-4732-80b0-8ade15d663e7,18,Novice,4,4,2,2,,4.0,1.0,110260.0,199800.0,"['Guiding, Directing, and Motivating Subordinates']",3,3,3,4,2,Gen Z
19002,Computer Network Support Specialists,Troubleshoot network or connectivity problems for users or user groups.,8857be73-0387-4204-b641-a7f9ee50f032,28,Average,2,5,3,4,,4.0,1.0,79610.0,146450.0,['Working with Computers'],2,4,3,4,4,Millennials
19003,Computer Network Support Specialists,Analyze and report computer network security breaches or attempted breaches.,8857be73-0387-4204-b641-a7f9ee50f032,28,Average,2,5,4,4,,4.0,1.0,79610.0,146450.0,['Analyzing Data or Information'],1,3,5,5,4,Millennials
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",ac47fbf0-25d5-47ed-9921-3a7ba5163867,31,Expert,4,4,3,4,45000.0,3.0,0.0,101190.0,318570.0,['Repairing and Maintaining Mechanical Equipment'],3,4,3,4,3,Millennials
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",ac47fbf0-25d5-47ed-9921-3a7ba5163867,31,Expert,4,3,2,3,45000.0,3.0,0.0,101190.0,318570.0,['Working with Computers'],3,2,2,3,3,Millennials
